Exported data
Parameter,Value,Time (s),HRR (kW/m²),EHC (MJ/kg),SEA (m²/kg),MLR (g/s),Specific MLR (g/s·m²),COY (kg/kg),CO2Y (kg/kg),THR (MJ/m²),MFR (g/s),k (1/m),V stack (l/s),V smoke (l/s),SPR (m²/s),RSR ((m²/s)/m²),TSP (m²),TSR (m²/m²),COP (g/s),CO2P (g/s),O2C (g/s),TOC (g),ARHE(kW/m²).Specimen mass (g)
,,265,147.534430147863,11.6392003682541,33.3111320252357,0.126756500000003,12.6756500000003,0.00177651542081252,1.46087760935792,45.5346275802503,23.2973882574107,0.174034157123862,23.4177760010409,24.2619183287781,0.00422240250655687,0.422240250655687,2.76576461918718,276.576461918718,0.000225184876938226,0.185175732690582,0.116032606591276,35.125935537792,171.828783321699,85.378668
,,266,147.661914001954,15.0123183597024,44.6906210181522,0.0983605000000018,9.83605000000018,0.00229171358772158,1.88460905122152,45.6822257523252,23.3211028469326,0.180995990087454,23.4393020412911,24.2866807520547,0.00439579182865604,0.439579182865604,2.77007371635479,277.007371635479,0.000225414094345093,0.185371088582677,0.116137733902683,35.242020708039,171.737690798215,85.250028
,,267,147.375442316835,15.1119038703096,62.1529962024556,0.0975227500000078,9.75227500000078,0.00228907078861656,1.89858058803315,45.8297444304846,23.2934441272452,0.249792534289938,23.4144050660492,24.2654614463699,0.00606133111040351,0.606133111040351,2.77530227782432,277.530227782431,0.000223236478250573,0.185154800041624,0.115931018095799,35.3580550840382,171.64698288571,85.173647
,,268,146.580425019669,9.97916248393618,37.9132801090848,0.1468865,14.68865,0.00151591511266295,1.25468323793828,45.9767223641528,23.1854062839433,0.230628139148591,23.3045588978383,24.1468757424914,0.00556894901874306,0.556894901874306,2.78111741788889,278.111741788889,0.000222667465196166,0.18429602942942,0.115324658782253,35.4736829224772,171.5549341946,85.043134
,,269,146.697505336444,11.0283259641013,36.5868041054004,0.133018833333331,13.3018833333331,0.00167126161602087,1.38777989820311,46.1233613293309,23.2220033521327,0.201197793871505,23.345815086001,24.1888039816363,0.00486673399749549,0.486673399749549,2.78633525939701,278.633525939701,0.000222309270357873,0.184600862982426,0.115437927864503,35.5890642158006,171.462309774464,84.893789
,,270,147.068416796099,11.0102371374798,49.451079119053,0.133574249999998,13.3574249999998,0.00167306869219968,1.38478177017853,46.2702442903971,23.2698970615029,0.272463967544069,23.4006186585247,24.2431719120793,0.00660539080501805,0.660539080501805,2.79207132179826,279.207132179826,0.000223478895759049,0.184971186365266,0.115716941238529,35.7046416503521,171.371275149619,84.773802
,,271,147.630161641357,7.78442334751575,47.6155451257701,0.189648166666668,18.9648166666668,0.00118688392367001,0.981359603900728,46.4175935796159,23.4122300116037,0.37002471420602,23.5487228751618,24.4043181205148,0.00903020083793631,0.903020083793631,2.79988911761974,279.988911761974,0.00022509036017016,0.186113049720501,0.116217790542298,35.8206090162425,171.282633135114,84.615217
,,272,147.678643146248,9.68409946137929,56.0373035216112,0.152495999999998,15.2495999999998,0.00147708386718564,1.21552515660442,46.5652479820097,23.4287702217175,0.349797915945143,23.5682119655632,24.4297185554749,0.00854546463783151,0.854546463783151,2.80867695035763,280.867695035763,0.000225249381410339,0.185362724281545,0.116132973021181,35.9367843980243,171.195764639741,84.417449
,,273,146.39440759398,18.8335862491523,109.556142349682,0.0777305000000036,7.77305000000036,0.00288639128009777,2.36213120322004,46.7122845073798,23.2372230699404,0.351546131016354,23.3757221578023,24.2240006974111,0.00851585372291233,0.851585372291233,2.817207609538,281.7207609538,0.000224360637397651,0.183609639491904,0.115100722900748,36.0524012459852,171.107269257801,84.318743
,,274,146.167505700438,11.4869042080553,37.2887334778726,0.127247083333329,12.7247083333329,0.00175727171870063,1.44263381522593,46.858565464027,23.2327754823886,0.195895205343841,23.3710507182197,24.2215350188117,0.00474488257625315,0.474488257625315,2.82383797768758,282.383797768758,0.000223607700828801,0.183570945305532,0.114955063862168,36.1674291393667,171.016662277471,84.231962
,,275,146.60204439643,8.52073671357195,16.0904119278632,0.172053249999992,17.2053249999992,0.00130249322825847,1.07044463280888,47.0049502390754,23.3090321429861,0.113959447044346,23.4428114593586,24.292919436071,0.0027684076660275,0.27684076660275,2.82759462280872,282.759462280872,0.000224098193024851,0.184173478019815,0.115304356137047,36.2825588493663,170.927091778456,84.064087
,,276,146.000540524884,10.1607237650364,31.0334410228139,0.143691083333335,14.3691083333335,0.00155035801956095,1.27415051761166,47.1512515315361,23.1711562193988,0.184618983401904,23.305193920579,24.1536849459399,0.00445922876012929,0.445922876012929,2.8312084410218,283.12084410218,0.000222772623385236,0.183084068205349,0.114786374266948,36.3976042145683,170.837867867884,83.907166
,,277,146.468435126978,17.5451397726984,67.3275016022511,0.0834809166666742,8.34809166666742,0.00268248666456801,2.20491701213079,47.297486019362,23.292208386205,0.231340413311558,23.4438953345662,24.295632009023,0.0056205615506329,0.56205615506329,2.83624833617718,283.624833617718,0.000223936445704267,0.184068493346623,0.115208165848967,36.5126014846263,170.749047001307,83.785014
,,278,146.593886977671,16.2756261939329,43.5488439459105,0.0900695833333387,9.00695833333387,0.00250504540772849,2.05008944048062,47.4440171804144,23.3685259233636,0.160808920200151,23.5336121502188,24.3918448303409,0.00392242622885675,0.392242622885675,2.84101983006692,284.101983006692,0.000225628396105199,0.184650701700167,0.115364003030686,36.6278875690661,170.661932303649,83.723671
,,279,145.172776522437,11.7746560739957,38.3233930547462,0.123292583333326,12.3292583333326,0.00181732709868305,1.48571989943147,47.5899005121644,23.1813151730602,0.19517992545746,23.3563681495198,24.2083816803585,0.00472499013181811,0.472499013181811,2.84534353824726,284.534353824726,0.000224062952758292,0.183178244510636,0.114288570090513,36.7427138556267,170.573120115285,83.597898
,,280,145.05468042044,15.3028619195143,107.831066853826,0.0947892500000052,9.47892500000052,0.00235397644905577,1.93253649303396,47.7350142406358,23.1833151985244,0.422025289790484,23.3655381573532,24.2194631484027,0.0102212259537746,1.02212259537746,2.85281664629006,285.281664629006,0.000223131662123672,0.183183684772329,0.114215843637371,36.8569660624906,170.482193716557,83.491073
,,281,145.378581666421,16.3254699129984,98.5558595597485,0.0890501666666701,8.90501666666701,0.0025073957151743,2.06068502116134,47.8802308716793,23.2243464815144,0.361654679308795,23.410837386126,24.2673915806821,0.00877641571977253,0.877641571977253,2.86231546712683,286.231546712683,0.000223284006335566,0.183504344581928,0.114458840829884,36.9713034047242,170.392280682133,83.403741
,,282,146.482577039581,14.1783859921777,83.8240154773651,0.103313999999997,10.3313999999997,0.00217601316542304,1.78847644902941,48.0261614510323,23.3833419727976,0.354395752062363,23.5740227348467,24.4365071664413,0.00866019433502828,0.866019433502828,2.87103377215423,287.103377215423,0.00022481262417251,0.18477465585502,0.115311677215876,37.0861886637471,170.305537060398,83.307886
,,283,145.008581425152,14.5527143145232,76.5839024310093,0.099643666666663,9.9643666666663,0.00223987770495863,1.83304497029261,48.1719070302646,23.1159405638565,0.31590293786094,23.3038517332826,24.1564731798314,0.00763110084586773,0.763110084586773,2.87917941974468,287.917941974468,0.000223189627406988,0.18265132200484,0.114116031733617,37.2009025182219,170.218752757119,83.201004
,,284,144.965040277954,15.6973372459993,61.1685421558311,0.0923500833333376,9.23500833333376,0.00239888551576916,1.97794352802825,48.3168938411162,23.1161422678757,0.233821568070375,23.3075239747174,24.1591056466167,0.00564891996546978,0.564891996546978,2.88581943015035,288.581943015035,0.000221537277288418,0.182663249642044,0.114090262695168,37.3150056654363,170.129907891254,83.108945
,,285,145.875407015294,12.216228271389,21.5264811753467,0.119411166666672,11.9411166666672,0.00188828351218017,1.54698487359406,48.4623140647628,23.3786676929204,0.105225496832492,23.5729510200519,24.4285112330548,0.0025705022313763,0.25705022313763,2.88992914124877,288.992914124877,0.000225482137186875,0.184727268571561,0.114930502973652,37.4295160482707,170.043207244782,83.007937
,,286,145.64643119325,10.2229723287397,40.8670728319305,0.142469750000004,14.2469750000004,0.00158077512642866,1.29773877732481,48.6080749838671,23.3995278937886,0.2382088024454,23.5862991949202,24.4420927767,0.00582232164959708,0.582232164959708,2.89412555318926,289.412555318926,0.000225212637068515,0.184888519170777,0.114810580568192,37.5443865900416,169.958304139395,82.871551
,,287,145.62724341523,12.7148442408849,72.6024450279197,0.114533249999997,11.4533249999997,0.0019633735884476,1.6135843736881,48.7537118211713,23.3894718375871,0.340507422764822,23.5681496715296,24.4205953558227,0.00831539398699379,0.831539398699379,2.90119441100755,290.119441100755,0.000224871558049061,0.184809062467708,0.114787944167599,37.6591858524095,169.873560352513,82.734786
,,288,146.18828567231,11.195247306056,52.9113670232066,0.130580666666675,13.0580666666675,0.00172841541786367,1.42037785274444,48.8996195857151,23.4753945002571,0.281930936825697,23.6514053139343,24.5067166375112,0.00690920158013545,0.690920158013544,2.90880670879112,290.880670879112,0.000225697637541598,0.185473886929949,0.115223606739762,37.7741916278632,169.790345783733,82.633374
,,289,146.143011204085,11.2647111100554,68.410845190341,0.129735250000003,12.9735250000003,0.00172962209299662,1.42753833929997,49.0457852341533,23.4396610472741,0.362795492168766,23.6113555617244,24.4636394196204,0.0088752981034804,0.88752981034804,2.91669895863293,291.669895863293,0.000224392954640445,0.185202043333671,0.115158856800836,37.8893828596335,169.708599426136,82.47692
,,290,146.642957973989,12.2838838405063,71.9646048984123,0.119378333333331,11.9378333333331,0.00190085035646528,1.55736842355417,49.1921782187423,23.5277856706108,0.349994320394878,23.6938637501617,24.5461542977937,0.00859101459176414,0.859101459176414,2.92543211498055,292.543211498055,0.000226920347470893,0.185916046789854,0.115564570927188,38.0047445734975,169.628200754284,82.375591
,,291,146.194809079528,9.786510541927,51.8480674373106,0.149384000000006,14.9384000000006,0.00151109729889591,1.23472163829272,49.3385971022691,23.4536723012708,0.316508724054631,23.6188951960033,24.4709580413292,0.00774527170605552,0.774527170605552,2.93360025812946,293.360025812946,0.000225733758898276,0.184447657214727,0.115076241947591,38.1200649799349,169.548443650409,82.229345
,,292,145.746681502878,10.4200972328295,22.6779069613795,0.13987075,13.987075,0.00159920531237265,1.3120294023437,49.4845678475603,23.3654009300131,0.130112102360418,23.5280834410373,24.378791807789,0.00317197585511838,0.317197585511838,2.93905888191005,293.905888191005,0.000223682046445547,0.183514536527865,0.11466981195778,38.2349380068876,169.467698108083,82.085314
,,293,145.459159229324,10.2008537622083,28.4071552070831,0.142595083333334,14.2595083333334,0.00157705578546691,1.28433001414642,49.6301707679264,23.3162778866984,0.166438522576503,23.4844939397927,24.3376389150238,0.00405072066401697,0.405072066401697,2.94267023016961,294.267023016961,0.000224880401149971,0.183139145394711,0.11444261922084,38.3494942224769,169.386248354698,81.947312
,,294,144.983736600098,9.14089986597727,39.5071042422628,0.158609916666664,15.8609916666664,0.00139732787350832,1.15007524795651,49.7753922158411,23.2251945101325,0.258500340531943,23.3972908564956,24.2406586339958,0.00626621851160651,0.626621851160651,2.94782869975743,294.782869975743,0.000221630057573161,0.182413339238776,0.114050370903058,38.4637407175388,169.304055155922,81.797776
,,295,144.578852745781,10.7808982223668,39.7828791797433,0.134106499999998,13.4106499999998,0.00165546691644126,1.35521013225524,49.9201735105141,23.1419980399093,0.220847751260157,23.3140676258073,24.1575594783096,0.00533514268671817,0.533514268671817,2.95362938035659,295.362938035659,0.000222008874029726,0.181742487601284,0.113710352227432,38.5776210791041,169.220927154285,81.640182
,,296,145.255616092325,13.944985384396,38.2023509192836,0.10416333333333,10.416333333333,0.00216667189668272,1.75497347828123,50.0650907449331,23.2758253814846,0.16377457667593,23.4463857097183,24.2973255903828,0.00397928421292218,0.397928421292218,2.95828659380641,295.828659380641,0.00022568776699812,0.182803887409361,0.114272050778579,38.6916122806071,169.138820084233,81.531593
,,297,145.364796266811,16.092058712247,83.6050719937232,0.0903332500000017,9.03332500000016,0.00248673444243866,2.02688136276709,50.2104009511127,23.3141909510404,0.310307586324825,23.4884650201038,24.3381670397562,0.00755231786967714,0.755231786967714,2.96405239484771,296.405239484771,0.000224634804072426,0.183094780863184,0.114377857174099,38.8059372345834,169.058589060985,81.427126
,,298,146.240949714222,14.5103579490326,82.4444117113854,0.100783833333328,10.0783833333328,0.0022391509487612,1.82901143251969,50.3562038241032,23.4725423177801,0.339238166204874,23.6411546856402,24.4933049312808,0.0083090638491845,0.83090638491845,2.97198308570714,297.198308570714,0.000225670216028111,0.184334783379815,0.115085340679661,38.9206688335103,168.980549745313,81.343288
,,299,146.126061890305,9.86118933280498,41.1100075395204,0.148183000000001,14.8183000000001,0.00151920480732205,1.24103076756473,50.5023873299055,23.4153468311929,0.249452543784151,23.5726091606767,24.4206940318875,0.00609180424722877,0.609180424722877,2.97918351975535,297.918351975535,0.000225120325963405,0.183899662230045,0.114956117050063,39.0356895623751,168.904305451189,81.217741
,,300,146.538955683552,12.5645743771011,49.1355545599217,0.116628666666671,11.6628666666671,0.00193242846477045,1.57862182039664,50.6487198386924,23.4419979039971,0.23446290325446,23.5917398985394,24.4414537852572,0.00573061421425112,0.573061421425112,2.98509472898609,298.509472898609,0.000225376555274899,0.184112558083772,0.115239754652227,39.1507874982263,168.829066128975,81.065919
,,301,146.551354437862,18.7084646164195,77.286324182079,0.0783342499999928,7.83342499999928,0.00287230478334952,2.33530437696906,50.7952649937531,23.4028148762147,0.248211178656982,23.548860924383,24.3911908916322,0.00605416624005946,0.605416624005946,2.99098711921324,299.098711921324,0.000224999840975077,0.182934316891572,0.115075268842509,39.2659450099737,168.755033201838,80.98637
,,302,146.796103497021,12.8399176488994,26.1819451133149,0.114327916666665,11.4327916666665,0.00195729475840495,1.60298534020368,50.9419387227205,23.4754985803849,0.122385574462326,23.6146866918219,24.4581704358279,0.00299332723908627,0.299332723908627,2.99551086595281,299.551086595281,0.000223773432031021,0.183265974392691,0.115266452826251,39.381115870808,168.681916300399,80.891864
,,303,146.579977022889,12.9402544136883,40.2553043253472,0.113274416666673,11.3274416666673,0.00198732383395489,1.61705315330199,51.0886267629805,23.465563818484,0.186551952641841,23.5951920700404,24.443036112024,0.00455989611519311,0.455989611519311,2.99928747762995,299.928747762995,0.000225112948019017,0.183170752659287,0.11512048230953,39.4963093383759,168.609329250761,80.765312
