s,C,g/g,1/s,W/g,W/g
Time,Temp,Mass,MLR,MCC,DSC
 5.3100000E+002, 1.9700142E+002, 9.8750001E-001, 1.5306097E-034, 6.1224391E-030, 4.4163087E-001
 5.3400000E+002, 1.9800142E+002, 9.8750001E-001, 1.9102657E-034, 7.6410631E-030, 4.4163087E-001
 5.3700000E+002, 1.9900142E+002, 9.8750001E-001, 2.3818558E-034, 9.5274235E-030, 4.4163087E-001
 5.4000000E+002, 2.0000142E+002, 9.8750001E-001, 2.9670995E-034, 1.1868399E-029, 4.4163087E-001
 5.4300000E+002, 2.0100142E+002, 9.8750001E-001, 3.6927193E-034, 1.4770878E-029, 4.4163087E-001
 5.4600000E+002, 2.0200142E+002, 9.8750001E-001, 4.5915627E-034, 1.8366252E-029, 4.4163087E-001
 5.4900000E+002, 2.0300142E+002, 9.8750001E-001, 5.7039715E-034, 2.2815887E-029, 4.4163087E-001
 5.5200000E+002, 2.0400142E+002, 9.8750001E-001, 7.0794460E-034, 2.8317785E-029, 4.4163090E-001
 5.5500000E+002, 2.0500142E+002, 9.8750001E-001, 8.7786699E-034, 3.5114680E-029, 4.4163087E-001
 5.5800000E+002, 2.0600142E+002, 9.8750001E-001, 1.0875975E-033, 4.3503902E-029, 4.4163090E-001
 5.6100000E+002, 2.0700142E+002, 9.8750001E-001, 1.3462328E-033, 5.3849314E-029, 4.4163087E-001
 5.6400000E+002, 2.0800142E+002, 9.8750001E-001, 1.6648954E-033, 6.6595823E-029, 4.4163087E-001
 5.6700000E+002, 2.0900142E+002, 9.8750001E-001, 2.0571741E-033, 8.2286970E-029, 4.4163087E-001
 5.7000000E+002, 2.1000142E+002, 9.8750001E-001, 2.5396552E-033, 1.0158622E-028, 4.4163087E-001
 5.7300000E+002, 2.1100142E+002, 9.8750001E-001, 3.1325679E-033, 1.2530272E-028, 4.4163090E-001
 5.7600000E+002, 2.1200142E+002, 9.8750001E-001, 3.8605622E-033, 1.5442250E-028, 4.4163087E-001
 5.7900000E+002, 2.1300142E+002, 9.8750001E-001, 4.7536507E-033, 1.9014604E-028, 4.4163087E-001
 5.8200000E+002, 2.1400142E+002, 9.8750001E-001, 5.8483445E-033, 2.3393380E-028, 4.4163087E-001
 5.8500000E+002, 2.1500142E+002, 9.8750001E-001, 7.1890230E-033, 2.8756094E-028, 4.4163087E-001
 5.8800000E+002, 2.1600142E+002, 9.8750001E-001, 8.8295848E-033, 3.5318341E-028, 4.4163087E-001
 5.9100000E+002, 2.1700142E+002, 9.8750001E-001, 1.0835437E-032, 4.3341749E-028, 4.4163087E-001
 5.9400000E+002, 2.1800142E+002, 9.8750001E-001, 1.3285887E-032, 5.3143548E-028, 4.4163087E-001
 5.9700000E+002, 2.1900142E+002, 9.8750001E-001, 1.6277017E-032, 6.5108074E-028, 4.4163084E-001
 6.0000000E+002, 2.2000142E+002, 9.8750001E-001, 1.9925145E-032, 7.9700586E-028, 4.4163087E-001
 6.0300000E+002, 2.2100142E+002, 9.8750001E-001, 2.4370962E-032, 9.7483852E-028, 4.4163087E-001
 6.0600000E+002, 2.2200142E+002, 9.8750001E-001, 2.9784517E-032, 1.1913807E-027, 4.4163087E-001
 6.0900000E+002, 2.2300142E+002, 9.8750001E-001, 3.6371168E-032, 1.4548468E-027, 4.4163087E-001
 6.1200000E+002, 2.2400142E+002, 9.8750001E-001, 4.4378732E-032, 1.7751493E-027, 4.4163087E-001
 6.1500000E+002, 2.2500142E+002, 9.8750001E-001, 5.4106018E-032, 2.1642409E-027, 4.4163087E-001
 6.1800000E+002, 2.2600142E+002, 9.8750001E-001, 6.5913042E-032, 2.6365218E-027, 4.4163087E-001
 6.2100000E+002, 2.2700142E+002, 9.8750001E-001, 8.0233249E-032, 3.2093302E-027, 4.4163087E-001
 6.2400000E+002, 2.2800142E+002, 9.8750001E-001, 9.7588054E-032, 3.9035222E-027, 4.4163087E-001
 6.2700000E+002, 2.2900142E+002, 9.8750001E-001, 1.1860423E-031, 4.7441694E-027, 4.4163087E-001
 6.3000000E+002, 2.3000142E+002, 9.8750001E-001, 1.4403467E-031, 5.7613871E-027, 4.4163087E-001
 6.3300000E+002, 2.3100142E+002, 9.8750001E-001, 1.7478301E-031, 6.9913206E-027, 4.4163087E-001
 6.3600000E+002, 2.3200142E+002, 9.8750001E-001, 2.1193303E-031, 8.4773219E-027, 4.4163087E-001
 6.3900000E+002, 2.3300142E+002, 9.8750001E-001, 2.5678366E-031, 1.0271347E-026, 4.4163087E-001
 6.4200000E+002, 2.3400142E+002, 9.8750001E-001, 3.1089042E-031, 1.2435617E-026, 4.4163087E-001
 6.4500000E+002, 2.3500142E+002, 9.8750001E-001, 3.7611484E-031, 1.5044594E-026, 4.4163090E-001
 6.4800000E+002, 2.3600142E+002, 9.8750001E-001, 4.5468295E-031, 1.8187319E-026, 4.4163087E-001
 6.5100000E+002, 2.3700142E+002, 9.8750001E-001, 5.4925481E-031, 2.1970194E-026, 4.4163087E-001
 6.5400000E+002, 2.3800142E+002, 9.8750001E-001, 6.6300684E-031, 2.6520274E-026, 4.4163087E-001
 6.5700000E+002, 2.3900142E+002, 9.8750001E-001, 7.9972906E-031, 3.1989166E-026, 4.4163087E-001
 6.6000000E+002, 2.4000142E+002, 9.8750001E-001, 9.6394091E-031, 3.8557638E-026, 4.4163087E-001
 6.6300000E+002, 2.4100142E+002, 9.8750001E-001, 1.1610274E-030, 4.6441098E-026, 4.4163087E-001
 6.6600000E+002, 2.4200142E+002, 9.8750001E-001, 1.3974003E-030, 5.5896015E-026, 4.4163090E-001
 6.6900000E+002, 2.4300142E+002, 9.8750001E-001, 1.6806891E-030, 6.7227565E-026, 4.4163084E-001
 6.7200000E+002, 2.4400142E+002, 9.8750001E-001, 2.0199650E-030, 8.0798604E-026, 4.4163087E-001
 6.7500000E+002, 2.4500142E+002, 9.8750001E-001, 2.4260072E-030, 9.7040301E-026, 4.4163090E-001
 6.7800000E+002, 2.4600142E+002, 9.8750001E-001, 2.9116147E-030, 1.1646459E-025, 4.4163087E-001
 6.8100000E+002, 2.4700142E+002, 9.8750001E-001, 3.4919743E-030, 1.3967897E-025, 4.4163087E-001
 6.8400000E+002, 2.4800142E+002, 9.8750001E-001, 4.1850939E-030, 1.6740375E-025, 4.4163087E-001
 6.8700000E+002, 2.4900142E+002, 9.8750001E-001, 5.0123128E-030, 2.0049252E-025, 4.4163087E-001
